Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100,Zip Code,City,County Name
2017,MERCER,NJ,34021,45.3,08690,Trenton,Mercer
2017,MERCER,NJ,34021,45.3,08608,Trenton,Mercer
2017,MERCER,NJ,34021,45.3,08561,Windsor,Mercer
2017,MIDDLESEX,NJ,34023,36.5,07001,Avenel,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08882,South River,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08861,Perth Amboy,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08859,Parlin,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08879,South Amboy,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08901,New Brunswick,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07080,South Plainfield,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07095,Woodbridge,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08830,Iselin,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08824,Kendall Park,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08817,Edison,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07064,Port Reading,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08854,Piscataway,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08820,Edison,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08884,Spotswood,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08863,Fords,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08832,Keasbey,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08840,Metuchen,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08812,Dunellen,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08816,East Brunswick,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08872,Sayreville,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08852,Monmouth Junction,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08902,North Brunswick,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08810,Dayton,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08904,Highland Park,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07008,Carteret,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08857,Old Bridge,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08846,Middlesex,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08536,Plainsboro,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08828,Helmetta,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07067,Colonia,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08850,Milltown,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08831,Monroe Township,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,08837,Edison,Middlesex
2017,MIDDLESEX,NJ,34023,36.5,07077,Sewaren,Middlesex
2017,MONMOUTH,NJ,34025,45.6,07703,Fort Monmouth,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07732,Highlands,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07757,Oceanport,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08535,Millstone Township,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07758,Port Monmouth,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07711,Allenhurst,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07738,Lincroft,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07722,Colts Neck,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07762,Spring Lake,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07728,Freehold,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07716,Atlantic Highlands,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07719,Belmar,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08730,Brielle,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07760,Rumson,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08736,Manasquan,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07748,Middletown,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07721,Cliffwood,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07731,Howell,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07747,Matawan,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07733,Holmdel,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07712,Asbury Park,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07740,Long Branch,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07724,Eatontown,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08750,Sea Girt,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07746,Marlboro,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07704,Fair Haven,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08510,Millstone Township,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07750,Monmouth Beach,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07755,Oakhurst,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08555,Roosevelt,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07726,Englishtown,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07730,Hazlet,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07751,Morganville,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07727,Farmingdale,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08501,Allentown,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07718,Belford,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07734,Keansburg,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07723,Deal,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08514,Cream Ridge,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07701,Red Bank,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07720,Bradley Beach,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07753,Neptune,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07735,Keyport,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07764,West Long Branch,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07717,Avon By The Sea,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07737,Leonardo,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07739,Little Silver,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07702,Shrewsbury,Monmouth
2017,MONMOUTH,NJ,34025,45.6,08720,Allenwood,Monmouth
2017,MONMOUTH,NJ,34025,45.6,07756,Ocean Grove,Monmouth
2017,MORRIS,NJ,34027,34.8,07849,Lake Hopatcong,Morris
2017,MORRIS,NJ,34027,34.8,07980,Stirling,Morris
2017,MORRIS,NJ,34027,34.8,07842,Hibernia,Morris
2017,MORRIS,NJ,34027,34.8,07927,Cedar Knolls,Morris
2017,MORRIS,NJ,34027,34.8,07836,Flanders,Morris
2017,MORRIS,NJ,34027,34.8,07801,Dover,Morris
2017,MORRIS,NJ,34027,34.8,07847,Kenvil,Morris
2017,MORRIS,NJ,34027,34.8,07405,Butler,Morris
2017,MORRIS,NJ,34027,34.8,07885,Wharton,Morris
2017,MORRIS,NJ,34027,34.8,07440,Pequannock,Morris
2017,MORRIS,NJ,34027,34.8,07926,Brookside,Morris
2017,MORRIS,NJ,34027,34.8,07005,Boonton,Morris
2017,MORRIS,NJ,34027,34.8,07960,Morristown,Morris
2017,MORRIS,NJ,34027,34.8,07058,Pine Brook,Morris
2017,MORRIS,NJ,34027,34.8,07850,Landing,Morris
2017,MORRIS,NJ,34027,34.8,07946,Millington,Morris
2017,MORRIS,NJ,34027,34.8,07932,Florham Park,Morris
2017,MORRIS,NJ,34027,34.8,07930,Chester,Morris
2017,MORRIS,NJ,34027,34.8,07438,Oak Ridge,Morris
2017,MORRIS,NJ,34027,34.8,07876,Succasunna,Morris
2017,MORRIS,NJ,34027,34.8,07034,Lake Hiawatha,Morris
2017,MORRIS,NJ,34027,34.8,07928,Chatham,Morris
2017,MORRIS,NJ,34027,34.8,07828,Budd Lake,Morris
2017,MORRIS,NJ,34027,34.8,07857,Netcong,Morris
2017,MORRIS,NJ,34027,34.8,07046,Mountain Lakes,Morris
2017,MORRIS,NJ,34027,34.8,07933,Gillette,Morris
2017,MORRIS,NJ,34027,34.8,07035,Lincoln Park,Morris
2017,MORRIS,NJ,34027,34.8,07950,Morris Plains,Morris
2017,MORRIS,NJ,34027,34.8,07976,New Vernon,Morris
2017,MORRIS,NJ,34027,34.8,07803,Mine Hill,Morris
2017,MORRIS,NJ,34027,34.8,07853,Long Valley,Morris
2017,MORRIS,NJ,34027,34.8,07869,Randolph,Morris
2017,MORRIS,NJ,34027,34.8,07866,Rockaway,Morris
2017,MORRIS,NJ,34027,34.8,07834,Denville,Morris
2017,MORRIS,NJ,34027,34.8,07045,Montville,Morris
2017,MORRIS,NJ,34027,34.8,07981,Whippany,Morris
2017,MORRIS,NJ,34027,34.8,07054,Parsippany,Morris
2017,MORRIS,NJ,34027,34.8,07082,Towaco,Morris
2017,MORRIS,NJ,34027,34.8,07935,Green Village,Morris
2017,MORRIS,NJ,34027,34.8,07945,Mendham,Morris
2017,MORRIS,NJ,34027,34.8,07940,Madison,Morris
2017,MORRIS,NJ,34027,34.8,07852,Ledgewood,Morris
2017,MORRIS,NJ,34027,34.8,07936,East Hanover,Morris
2017,MORRIS,NJ,34027,34.8,07457,Riverdale,Morris
2017,MORRIS,NJ,34027,34.8,07878,Mount Tabor,Morris
2017,MORRIS,NJ,34027,34.8,07444,Pompton Plains,Morris
2017,MORRIS,NJ,34027,34.8,07856,Mount Arlington,Morris
2017,MORRIS,NJ,34027,34.8,07970,Mount Freedom,Morris
2017,MORRIS,NJ,34027,34.8,07870,Schooleys Mountain,Morris
2017,MORRIS,NJ,34027,34.8,07961,Convent Station,Morris
2017,OCEAN,NJ,34029,55.3,08758,Waretown,Ocean
2017,OCEAN,NJ,34029,55.3,08733,Lakehurst,Ocean
2017,OCEAN,NJ,34029,55.3,08722,Beachwood,Ocean
2017,OCEAN,NJ,34029,55.3,08092,West Creek,Ocean
2017,OCEAN,NJ,34029,55.3,08731,Forked River,Ocean
2017,OCEAN,NJ,34029,55.3,08721,Bayville,Ocean
2017,OCEAN,NJ,34029,55.3,08533,New Egypt,Ocean
2017,OCEAN,NJ,34029,55.3,08753,Toms River,Ocean
2017,OCEAN,NJ,34029,55.3,08701,Lakewood,Ocean
2017,OCEAN,NJ,34029,55.3,08050,Manahawkin,Ocean
2017,OCEAN,NJ,34029,55.3,08752,Seaside Park,Ocean
2017,OCEAN,NJ,34029,55.3,08527,Jackson,Ocean
2017,OCEAN,NJ,34029,55.3,08006,Barnegat Light,Ocean
2017,OCEAN,NJ,34029,55.3,08741,Pine Beach,Ocean
2017,OCEAN,NJ,34029,55.3,08723,Brick,Ocean
2017,OCEAN,NJ,34029,55.3,08735,Lavallette,Ocean
2017,OCEAN,NJ,34029,55.3,08724,Brick,Ocean
2017,OCEAN,NJ,34029,55.3,08742,Point Pleasant Beach,Ocean
2017,OCEAN,NJ,34029,55.3,08755,Toms River,Ocean
2017,OCEAN,NJ,34029,55.3,08005,Barnegat,Ocean
2017,OCEAN,NJ,34029,55.3,08008,Beach Haven,Ocean
2017,OCEAN,NJ,34029,55.3,08738,Mantoloking,Ocean
2017,OCEAN,NJ,34029,55.3,08087,Tuckerton,Ocean
2017,OCEAN,NJ,34029,55.3,08740,Ocean Gate,Ocean
2017,OCEAN,NJ,34029,55.3,08734,Lanoka Harbor,Ocean
2017,OCEAN,NJ,34029,55.3,08757,Toms River,Ocean
2017,OCEAN,NJ,34029,55.3,08759,Manchester Township,Ocean
2017,OCEAN,NJ,34029,55.3,08732,Island Heights,Ocean
2017,OCEAN,NJ,34029,55.3,08751,Seaside Heights,Ocean
2017,PASSAIC,NJ,34031,37.9,07505,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07456,Ringwood,Passaic
2017,PASSAIC,NJ,34031,37.9,07421,Hewitt,Passaic
2017,PASSAIC,NJ,34031,37.9,07502,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07508,Haledon,Passaic
2017,PASSAIC,NJ,34031,37.9,07503,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07055,Passaic,Passaic
2017,PASSAIC,NJ,34031,37.9,07435,Newfoundland,Passaic
2017,PASSAIC,NJ,34031,37.9,07480,West Milford,Passaic
2017,PASSAIC,NJ,34031,37.9,07403,Bloomingdale,Passaic
2017,PASSAIC,NJ,34031,37.9,07442,Pompton Lakes,Passaic
2017,PASSAIC,NJ,34031,37.9,07506,Hawthorne,Passaic
2017,PASSAIC,NJ,34031,37.9,07513,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07501,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07012,Clifton,Passaic
2017,PASSAIC,NJ,34031,37.9,07465,Wanaque,Passaic
2017,PASSAIC,NJ,34031,37.9,07424,Little Falls,Passaic
2017,PASSAIC,NJ,34031,37.9,07013,Clifton,Passaic
2017,PASSAIC,NJ,34031,37.9,07011,Clifton,Passaic
2017,PASSAIC,NJ,34031,37.9,07524,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07512,Totowa,Passaic
2017,PASSAIC,NJ,34031,37.9,07470,Wayne,Passaic
2017,PASSAIC,NJ,34031,37.9,07504,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07014,Clifton,Passaic
2017,PASSAIC,NJ,34031,37.9,07514,Paterson,Passaic
2017,PASSAIC,NJ,34031,37.9,07420,Haskell,Passaic
2017,PASSAIC,NJ,34031,37.9,07522,Paterson,Passaic
2017,SALEM,NJ,34033,60.6,08038,Hancocks Bridge,Salem
2017,SALEM,NJ,34033,60.6,08001,Alloway,Salem
2017,SALEM,NJ,34033,60.6,08318,Elmer,Salem
2017,SALEM,NJ,34033,60.6,08098,Woodstown,Salem
2017,SALEM,NJ,34033,60.6,08023,Deepwater,Salem
2017,SALEM,NJ,34033,60.6,08070,Pennsville,Salem
2017,SALEM,NJ,34033,60.6,08069,Penns Grove,Salem
2017,SALEM,NJ,34033,60.6,08079,Salem,Salem
2017,SALEM,NJ,34033,60.6,08067,Pedricktown,Salem
2017,SALEM,NJ,34033,60.6,08344,Newfield,Salem
2017,SALEM,NJ,34033,60.6,08072,Quinton,Salem
2017,SOMERSET,NJ,34035,30.9,07939,Lyons,Somerset
2017,SOMERSET,NJ,34035,30.9,07924,Bernardsville,Somerset
2017,SOMERSET,NJ,34035,30.9,08553,Rocky Hill,Somerset
2017,SOMERSET,NJ,34035,30.9,08821,Flagtown,Somerset
2017,SOMERSET,NJ,34035,30.9,07931,Far Hills,Somerset
2017,SOMERSET,NJ,34035,30.9,08805,Bound Brook,Somerset
2017,SOMERSET,NJ,34035,30.9,08876,Somerville,Somerset
2017,SOMERSET,NJ,34035,30.9,07069,Watchung,Somerset
2017,SOMERSET,NJ,34035,30.9,08502,Belle Mead,Somerset
2017,SOMERSET,NJ,34035,30.9,08835,Manville,Somerset
2017,SOMERSET,NJ,34035,30.9,08823,Franklin Park,Somerset
2017,SOMERSET,NJ,34035,30.9,08873,Somerset,Somerset
2017,SOMERSET,NJ,34035,30.9,08844,Hillsborough,Somerset
2017,SOMERSET,NJ,34035,30.9,07059,Warren,Somerset
2017,SOMERSET,NJ,34035,30.9,08869,Raritan,Somerset
2017,SOMERSET,NJ,34035,30.9,07934,Gladstone,Somerset
2017,SOMERSET,NJ,34035,30.9,08807,Bridgewater,Somerset
2017,SOMERSET,NJ,34035,30.9,08558,Skillman,Somerset
2017,SOMERSET,NJ,34035,30.9,08853,Neshanic Station,Somerset
2017,SOMERSET,NJ,34035,30.9,08836,Martinsville,Somerset
2017,SOMERSET,NJ,34035,30.9,07920,Basking Ridge,Somerset
2017,SOMERSET,NJ,34035,30.9,08880,South Bound Brook,Somerset
2017,SOMERSET,NJ,34035,30.9,07921,Bedminster,Somerset
2017,SOMERSET,NJ,34035,30.9,07977,Peapack,Somerset
2017,SOMERSET,NJ,34035,30.9,08528,Kingston,Somerset
2017,SOMERSET,NJ,34035,30.9,08890,Zarephath,Somerset
2017,SUSSEX,NJ,34037,48.9,07851,Layton,Sussex
2017,SUSSEX,NJ,34037,48.9,07822,Augusta,Sussex
2017,SUSSEX,NJ,34037,48.9,07460,Stockholm,Sussex
2017,SUSSEX,NJ,34037,48.9,07418,Glenwood,Sussex
2017,SUSSEX,NJ,34037,48.9,07462,Vernon,Sussex
2017,SUSSEX,NJ,34037,48.9,07827,Montague,Sussex
2017,SUSSEX,NJ,34037,48.9,07821,Andover,Sussex
2017,SUSSEX,NJ,34037,48.9,07439,Ogdensburg,Sussex
2017,SUSSEX,NJ,34037,48.9,07874,Stanhope,Sussex
2017,SUSSEX,NJ,34037,48.9,07860,Newton,Sussex
2017,SUSSEX,NJ,34037,48.9,07461,Sussex,Sussex
2017,SUSSEX,NJ,34037,48.9,07843,Hopatcong,Sussex
2017,SUSSEX,NJ,34037,48.9,07848,Lafayette,Sussex
2017,SUSSEX,NJ,34037,48.9,07871,Sparta,Sussex
2017,SUSSEX,NJ,34037,48.9,07826,Branchville,Sussex
2017,SUSSEX,NJ,34037,48.9,07419,Hamburg,Sussex
2017,SUSSEX,NJ,34037,48.9,07416,Franklin,Sussex
2017,SUSSEX,NJ,34037,48.9,07422,Highland Lakes,Sussex
2017,SUSSEX,NJ,34037,48.9,07881,Wallpack Center,Sussex
2017,UNION,NJ,34039,34.0,07027,Garwood,Union
2017,UNION,NJ,34039,34.0,07033,Kenilworth,Union
2017,UNION,NJ,34039,34.0,07060,Plainfield,Union
2017,UNION,NJ,34039,34.0,07063,Plainfield,Union
2017,UNION,NJ,34039,34.0,07922,Berkeley Heights,Union
2017,UNION,NJ,34039,34.0,07204,Roselle Park,Union
2017,UNION,NJ,34039,34.0,07201,Elizabeth,Union
2017,UNION,NJ,34039,34.0,07974,New Providence,Union
2017,UNION,NJ,34039,34.0,07901,Summit,Union
2017,UNION,NJ,34039,34.0,07206,Elizabethport,Union
2017,UNION,NJ,34039,34.0,07208,Elizabeth,Union
2017,UNION,NJ,34039,34.0,07036,Linden,Union
2017,UNION,NJ,34039,34.0,07065,Rahway,Union
2017,UNION,NJ,34039,34.0,07202,Elizabeth,Union
2017,UNION,NJ,34039,34.0,07066,Clark,Union
2017,UNION,NJ,34039,34.0,07090,Westfield,Union
2017,UNION,NJ,34039,34.0,07016,Cranford,Union
2017,UNION,NJ,34039,34.0,07083,Union,Union
2017,UNION,NJ,34039,34.0,07023,Fanwood,Union
2017,UNION,NJ,34039,34.0,07092,Mountainside,Union
2017,UNION,NJ,34039,34.0,07062,Plainfield,Union
2017,UNION,NJ,34039,34.0,07205,Hillside,Union
2017,UNION,NJ,34039,34.0,07076,Scotch Plains,Union
2017,UNION,NJ,34039,34.0,07081,Springfield,Union
2017,UNION,NJ,34039,34.0,07203,Roselle,Union
2017,UNION,NJ,34039,34.0,07088,Vauxhall,Union
2017,WARREN,NJ,34041,58.3,07820,Allamuchy,Warren
2017,WARREN,NJ,34041,58.3,08808,Broadway,Warren
2017,WARREN,NJ,34041,58.3,07833,Delaware,Warren
2017,WARREN,NJ,34041,58.3,07880,Vienna,Warren
2017,WARREN,NJ,34041,58.3,07825,Blairstown,Warren
2017,WARREN,NJ,34041,58.3,07865,Port Murray,Warren
2017,WARREN,NJ,34041,58.3,07863,Oxford,Warren
2017,WARREN,NJ,34041,58.3,08886,Stewartsville,Warren
2017,WARREN,NJ,34041,58.3,07840,Hackettstown,Warren
2017,WARREN,NJ,34041,58.3,07838,Great Meadows,Warren
2017,WARREN,NJ,34041,58.3,07823,Belvidere,Warren
2017,WARREN,NJ,34041,58.3,08865,Phillipsburg,Warren
2017,WARREN,NJ,34041,58.3,07832,Columbia,Warren
2017,WARREN,NJ,34041,58.3,07846,Johnsonburg,Warren
2017,WARREN,NJ,34041,58.3,07882,Washington,Warren
2017,BERNALILLO,NM,35001,59.6,87117,Kirtland Afb,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87116,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87106,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87022,Isleta,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87102,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87047,Sandia Park,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87122,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87114,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87123,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87108,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87120,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87105,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87121,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87112,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87059,Tijeras,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87111,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87109,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87110,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87008,Cedar Crest,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87104,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87107,Albuquerque,Bernalillo
2017,BERNALILLO,NM,35001,59.6,87113,Albuquerque,Bernalillo
2017,CHAVES,NM,35005,69.2,88232,Hagerman,Chaves
2017,CHAVES,NM,35005,69.2,88253,Lake Arthur,Chaves
2017,CHAVES,NM,35005,69.2,88230,Dexter,Chaves
2017,CHAVES,NM,35005,69.2,88201,Roswell,Chaves
2017,CHAVES,NM,35005,69.2,88203,Roswell,Chaves
2017,CIBOLA,NM,35006,37.7,87051,San Rafael,Cibola
2017,CIBOLA,NM,35006,37.7,87005,Bluewater,Cibola
2017,CIBOLA,NM,35006,37.7,87007,Casa Blanca,Cibola
2017,CIBOLA,NM,35006,37.7,87021,Milan,Cibola
2017,CIBOLA,NM,35006,37.7,87040,Paguate,Cibola
2017,CIBOLA,NM,35006,37.7,87357,Pinehill,Cibola
2017,CIBOLA,NM,35006,37.7,87315,Fence Lake,Cibola
2017,CIBOLA,NM,35006,37.7,87049,San Fidel,Cibola
2017,CIBOLA,NM,35006,37.7,87014,Cubero,Cibola
2017,CIBOLA,NM,35006,37.7,87321,Ramah,Cibola
2017,CIBOLA,NM,35006,37.7,87020,Grants,Cibola
2017,CIBOLA,NM,35006,37.7,87026,Laguna,Cibola
2017,CIBOLA,NM,35006,37.7,87034,Pueblo Of Acoma,Cibola
2017,CIBOLA,NM,35006,37.7,87038,New Laguna,Cibola
2017,COLFAX,NM,35007,57.8,87749,Ute Park,Colfax
2017,COLFAX,NM,35007,57.8,87710,Angel Fire,Colfax
2017,COLFAX,NM,35007,57.8,87729,Miami,Colfax
2017,COLFAX,NM,35007,57.8,87728,Maxwell,Colfax
2017,COLFAX,NM,35007,57.8,87740,Raton,Colfax
2017,COLFAX,NM,35007,57.8,87714,Cimarron,Colfax
2017,COLFAX,NM,35007,57.8,87718,Eagle Nest,Colfax
2017,COLFAX,NM,35007,57.8,87747,Springer,Colfax
2017,CURRY,NM,35009,45.9,88103,Cannon Afb,Curry
2017,CURRY,NM,35009,45.9,88120,Grady,Curry
2017,CURRY,NM,35009,45.9,88135,Texico,Curry
2017,CURRY,NM,35009,45.9,88101,Clovis,Curry
2017,CURRY,NM,35009,45.9,88112,Broadview,Curry
2017,CURRY,NM,35009,45.9,88124,Melrose,Curry
2017,DE BACA,NM,35011,6.8,88136,Yeso,De Baca
2017,DE BACA,NM,35011,6.8,88119,Fort Sumner,De Baca
2017,DE BACA,NM,35011,6.8,88134,Taiban,De Baca
2017,DONA ANA,NM,35013,41.5,88004,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88052,Organ,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,87936,Garfield,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88032,Dona Ana,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88024,Berino,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88002,White Sands Missile Range,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,87941,Salem,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88072,Vado,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88003,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88001,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88008,Santa Teresa,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,87940,Rincon,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88005,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88012,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88007,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88047,Mesilla Park,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,87937,Hatch,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88044,La Mesa,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88048,Mesquite,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88063,Sunland Park,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88021,Anthony,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88027,Chamberino,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88011,Las Cruces,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88046,Mesilla,Do̱a Ana
2017,DONA ANA,NM,35013,41.5,88033,Fairacres,Do̱a Ana
2017,EDDY,NM,35015,76.9,88255,Loco Hills,Eddy
2017,EDDY,NM,35015,76.9,88268,Whites City,Eddy
2017,EDDY,NM,35015,76.9,88254,Lakewood,Eddy
2017,EDDY,NM,35015,76.9,88250,Hope,Eddy
2017,EDDY,NM,35015,76.9,88256,Loving,Eddy
2017,EDDY,NM,35015,76.9,88220,Carlsbad,Eddy
2017,EDDY,NM,35015,76.9,88210,Artesia,Eddy
2017,EDDY,NM,35015,76.9,88263,Malaga,Eddy
2017,GRANT,NM,35017,65.0,88055,Redrock,Grant
2017,GRANT,NM,35017,65.0,88053,Pinos Altos,Grant
2017,GRANT,NM,35017,65.0,88025,Buckhorn,Grant
2017,GRANT,NM,35017,65.0,88049,Mimbres,Grant
2017,GRANT,NM,35017,65.0,88065,Tyrone,Grant
2017,GRANT,NM,35017,65.0,88034,Faywood,Grant
2017,GRANT,NM,35017,65.0,88043,Hurley,Grant
2017,GRANT,NM,35017,65.0,88051,Mule Creek,Grant
2017,GRANT,NM,35017,65.0,88023,Bayard,Grant
2017,GRANT,NM,35017,65.0,88041,Hanover,Grant
2017,GRANT,NM,35017,65.0,88028,Cliff,Grant
2017,GRANT,NM,35017,65.0,88061,Silver City,Grant
2017,GRANT,NM,35017,65.0,88026,Santa Clara,Grant
2017,GRANT,NM,35017,65.0,88040,Hachita,Grant
2017,GRANT,NM,35017,65.0,88022,Arenas Valley,Grant
2017,GRANT,NM,35017,65.0,88038,Gila,Grant
2017,GUADALUPE,NM,35019,6.7,88417,Cuervo,Guadalupe
2017,GUADALUPE,NM,35019,6.7,87711,Anton Chico,Guadalupe
2017,GUADALUPE,NM,35019,6.7,88435,Santa Rosa,Guadalupe
