Total Pop,Total Male Pop,Male 18-24 <9th,Male 18-24 no diploma,Male 18-24 HS grad or equiv,"Male 18-24 Some college, no degree",Male 18-24 Associates,Male 18-24 Bachelors,Male 18-24 Grad or Professional,Total Female Pop,Female 18-24 <9th,Female 18-24 no diploma,Female 18-24 HS grad or equiv,"Female 18-24 Some college, no degree",Female 18-24 Associates,Female 18-24 Bachelors,Female 18-24 Grad or Professional,25+ no schooling,25+ nursery school,25+ Kindergarten,25+ 1st grade,25+ 2nd grade,25+ 3rd grade,25+ 4th grade,25+ 5th grade,25+ 6th grade,25+ 7th grade,25+ 8th grade,25+ 9th grade,25+ 10th grade,25+ 11th grade,25+ 12th grade no diploma,25+ high school diploma,25+ GED or equivalent,25+ some college <1 yr,25+ some college >1 yr no degree,25+ Associates Degree,25+ Bachelors Degree,25+ Masters Degree,25+ Professional Degree,25+ PhD,County Name,County Code,state
68406.0,52168.0,51.0,332.0,1098.0,771.0,127.0,336.0,5.0,2678.0,21.0,207.0,1199.0,680.0,166.0,375.0,30.0,383.0,11.0,0.0,51.0,0.0,7.0,108.0,102.0,127.0,225.0,593.0,352.0,785.0,679.0,593.0,10530.0,2265.0,3569.0,6217.0,3661.0,10212.0,4893.0,898.0,509.0,"Fauquier County, Virginia",061,51
68438.0,53674.0,13.0,416.0,1318.0,717.0,28.0,117.0,6.0,2562.0,17.0,355.0,788.0,861.0,156.0,355.0,30.0,221.0,0.0,0.0,4.0,25.0,29.0,41.0,34.0,190.0,401.0,724.0,992.0,1228.0,1239.0,598.0,15865.0,2415.0,3256.0,6945.0,3323.0,6986.0,3053.0,503.0,425.0,"Harrison County, West Virginia",033,54
42906.0,34702.0,20.0,161.0,705.0,1164.0,39.0,128.0,0.0,2307.0,16.0,173.0,565.0,1281.0,80.0,183.0,9.0,217.0,0.0,14.0,10.0,5.0,0.0,34.0,33.0,25.0,70.0,259.0,499.0,417.0,538.0,270.0,9417.0,1019.0,2019.0,3912.0,2117.0,5687.0,2575.0,717.0,324.0,"Ohio County, West Virginia",069,54
10005.0,7995.0,0.0,102.0,204.0,31.0,26.0,0.0,0.0,341.0,25.0,43.0,105.0,100.0,68.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,50.0,20.0,263.0,279.0,207.0,194.0,191.0,3110.0,482.0,388.0,688.0,588.0,363.0,245.0,49.0,21.0,"Ritchie County, West Virginia",085,54
7450.0,6007.0,13.0,39.0,172.0,2.0,9.0,0.0,0.0,217.0,2.0,26.0,68.0,118.0,0.0,3.0,0.0,78.0,0.0,0.0,0.0,0.0,62.0,0.0,44.0,65.0,50.0,304.0,248.0,307.0,141.0,75.0,2065.0,354.0,359.0,520.0,292.0,430.0,115.0,23.0,23.0,"Calhoun County, West Virginia",013,54
17510.0,14185.0,0.0,29.0,292.0,244.0,2.0,38.0,11.0,603.0,0.0,77.0,289.0,140.0,35.0,62.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,22.0,153.0,99.0,219.0,520.0,304.0,295.0,4356.0,973.0,802.0,1599.0,954.0,1306.0,877.0,49.0,99.0,"Morgan County, West Virginia",065,54
21241.0,16457.0,30.0,129.0,471.0,115.0,0.0,0.0,0.0,760.0,0.0,45.0,262.0,328.0,75.0,50.0,0.0,212.0,0.0,0.0,41.0,0.0,105.0,31.0,9.0,119.0,228.0,856.0,393.0,728.0,297.0,94.0,5710.0,1083.0,1000.0,1929.0,782.0,940.0,318.0,52.0,25.0,"Lincoln County, West Virginia",043,54
77097.0,60939.0,34.0,280.0,1856.0,782.0,52.0,63.0,14.0,2726.0,24.0,220.0,904.0,1296.0,72.0,133.0,77.0,524.0,0.0,0.0,5.0,0.0,37.0,10.0,18.0,188.0,270.0,1621.0,1192.0,1860.0,1392.0,774.0,17983.0,4188.0,3077.0,7863.0,3890.0,6721.0,2850.0,402.0,267.0,"Raleigh County, West Virginia",081,54
14345.0,11444.0,0.0,122.0,261.0,105.0,0.0,53.0,0.0,527.0,11.0,135.0,239.0,90.0,31.0,21.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,36.0,60.0,435.0,383.0,333.0,397.0,211.0,3993.0,843.0,328.0,1068.0,501.0,1117.0,405.0,80.0,31.0,"Braxton County, West Virginia",007,54
56644.0,43735.0,0.0,185.0,862.0,804.0,57.0,132.0,11.0,1849.0,0.0,111.0,836.0,752.0,65.0,72.0,13.0,214.0,14.0,57.0,11.0,23.0,0.0,37.0,3.0,159.0,149.0,517.0,286.0,951.0,592.0,219.0,13156.0,1966.0,2197.0,5711.0,3643.0,5997.0,3165.0,547.0,221.0,"Putnam County, West Virginia",079,54
16790.0,13416.0,0.0,65.0,388.0,395.0,8.0,102.0,0.0,1139.0,0.0,42.0,420.0,446.0,82.0,131.0,18.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.0,61.0,227.0,411.0,374.0,500.0,88.0,4171.0,863.0,542.0,1276.0,954.0,1102.0,524.0,36.0,73.0,"Barbour County, West Virginia",001,54
23236.0,18113.0,0.0,141.0,427.0,250.0,31.0,51.0,0.0,771.0,0.0,135.0,208.0,362.0,35.0,31.0,0.0,90.0,18.0,3.0,32.0,27.0,26.0,3.0,9.0,161.0,120.0,577.0,698.0,729.0,705.0,233.0,6741.0,1497.0,910.0,1601.0,968.0,739.0,489.0,35.0,31.0,"Boone County, West Virginia",005,54
19707.0,15723.0,18.0,267.0,318.0,70.0,7.0,5.0,0.0,601.0,0.0,203.0,314.0,78.0,0.0,0.0,6.0,95.0,21.0,3.0,42.0,74.0,42.0,33.0,102.0,419.0,442.0,814.0,1160.0,960.0,675.0,125.0,4786.0,1646.0,829.0,1004.0,458.0,437.0,214.0,52.0,4.0,"McDowell County, West Virginia",047,54
41063.0,32325.0,0.0,192.0,923.0,427.0,9.0,69.0,0.0,1495.0,20.0,235.0,410.0,741.0,61.0,28.0,0.0,230.0,0.0,0.0,0.0,15.0,30.0,44.0,132.0,272.0,331.0,1286.0,1020.0,1177.0,1122.0,578.0,9798.0,1955.0,1717.0,3812.0,1892.0,2216.0,1296.0,226.0,61.0,"Wayne County, West Virginia",099,54
22130.0,17453.0,0.0,249.0,395.0,155.0,3.0,17.0,0.0,775.0,24.0,141.0,285.0,274.0,15.0,36.0,0.0,99.0,9.0,0.0,0.0,0.0,27.0,42.0,99.0,112.0,230.0,730.0,598.0,730.0,584.0,172.0,6734.0,941.0,722.0,1902.0,648.0,861.0,537.0,82.0,0.0,"Wyoming County, West Virginia",109,54
29123.0,22739.0,0.0,144.0,459.0,408.0,42.0,69.0,0.0,1101.0,0.0,176.0,366.0,452.0,34.0,73.0,0.0,145.0,0.0,0.0,0.0,0.0,25.0,44.0,0.0,49.0,57.0,611.0,328.0,698.0,742.0,199.0,7590.0,1058.0,1230.0,2541.0,1867.0,2089.0,905.0,130.0,208.0,"Jackson County, West Virginia",035,54
60963.0,48403.0,2.0,293.0,1173.0,930.0,146.0,169.0,0.0,2606.0,4.0,365.0,820.0,1139.0,37.0,241.0,0.0,554.0,9.0,0.0,23.0,57.0,56.0,65.0,123.0,210.0,390.0,1068.0,1502.0,1525.0,1081.0,466.0,13203.0,3615.0,2376.0,5713.0,2507.0,5646.0,2033.0,563.0,299.0,"Mercer County, West Virginia",055,54
24604.0,19567.0,12.0,109.0,722.0,581.0,10.0,8.0,0.0,1392.0,10.0,75.0,566.0,460.0,166.0,80.0,35.0,184.0,0.0,18.0,0.0,0.0,4.0,27.0,8.0,105.0,192.0,382.0,407.0,582.0,577.0,233.0,6519.0,1372.0,644.0,1629.0,827.0,1805.0,952.0,123.0,143.0,"Upshur County, West Virginia",097,54
8637.0,6880.0,0.0,61.0,171.0,79.0,0.0,5.0,0.0,296.0,0.0,22.0,143.0,113.0,14.0,4.0,0.0,113.0,0.0,0.0,0.0,4.0,4.0,2.0,21.0,115.0,55.0,325.0,209.0,204.0,281.0,97.0,2314.0,641.0,335.0,733.0,157.0,351.0,238.0,36.0,33.0,"Webster County, West Virginia",101,54
111610.0,84846.0,90.0,599.0,2201.0,1070.0,214.0,183.0,11.0,4318.0,25.0,660.0,1363.0,1317.0,323.0,589.0,41.0,466.0,19.0,9.0,66.0,3.0,46.0,40.0,56.0,221.0,565.0,793.0,1701.0,1921.0,1787.0,1322.0,23643.0,5322.0,5892.0,10500.0,6033.0,10250.0,4394.0,608.0,503.0,"Berkeley County, West Virginia",003,54
44602.0,35275.0,30.0,260.0,962.0,441.0,15.0,60.0,13.0,1468.0,25.0,164.0,658.0,484.0,34.0,84.0,19.0,301.0,8.0,0.0,0.0,0.0,14.0,9.0,44.0,159.0,182.0,980.0,1222.0,927.0,1327.0,512.0,10851.0,3129.0,1649.0,3618.0,2390.0,3281.0,1105.0,165.0,153.0,"Fayette County, West Virginia",019,54
11673.0,9417.0,0.0,41.0,304.0,130.0,0.0,0.0,0.0,435.0,0.0,45.0,145.0,133.0,60.0,52.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,9.0,61.0,88.0,92.0,383.0,267.0,330.0,126.0,159.0,3116.0,777.0,448.0,774.0,528.0,720.0,397.0,64.0,51.0,"Grant County, West Virginia",023,54
23412.0,18711.0,6.0,143.0,474.0,175.0,81.0,23.0,0.0,815.0,0.0,133.0,389.0,163.0,69.0,61.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,142.0,162.0,455.0,563.0,992.0,682.0,106.0,6573.0,1195.0,1142.0,1661.0,963.0,1322.0,742.0,43.0,36.0,"Hampshire County, West Virginia",027,54
13210.0,10950.0,0.0,23.0,255.0,104.0,0.0,10.0,0.0,375.0,9.0,77.0,138.0,119.0,6.0,26.0,0.0,124.0,0.0,0.0,7.0,11.0,5.0,15.0,46.0,71.0,98.0,275.0,354.0,326.0,290.0,92.0,3291.0,1027.0,723.0,1385.0,566.0,847.0,551.0,70.0,9.0,"Summers County, West Virginia",089,54
23067.0,18896.0,30.0,71.0,326.0,667.0,71.0,39.0,0.0,1083.0,14.0,109.0,249.0,623.0,40.0,48.0,0.0,152.0,0.0,0.0,0.0,29.0,28.0,24.0,17.0,43.0,66.0,193.0,241.0,199.0,315.0,232.0,5849.0,772.0,1159.0,2561.0,1421.0,2070.0,990.0,136.0,112.0,"Brooke County, West Virginia",009,54
8570.0,7087.0,7.0,64.0,315.0,149.0,1.0,33.0,0.0,278.0,0.0,51.0,144.0,39.0,25.0,14.0,5.0,147.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,78.0,34.0,171.0,149.0,236.0,312.0,96.0,2160.0,531.0,388.0,515.0,482.0,602.0,267.0,52.0,9.0,"Doddridge County, West Virginia",017,54
35523.0,28538.0,23.0,236.0,649.0,263.0,4.0,104.0,0.0,1188.0,33.0,104.0,482.0,248.0,96.0,225.0,0.0,139.0,0.0,16.0,52.0,0.0,0.0,7.0,65.0,309.0,500.0,719.0,619.0,735.0,659.0,246.0,8384.0,1928.0,1196.0,3525.0,1690.0,3298.0,1276.0,583.0,125.0,"Greenbrier County, West Virginia",025,54
13812.0,11035.0,23.0,139.0,209.0,66.0,29.0,0.0,0.0,460.0,2.0,114.0,207.0,90.0,25.0,22.0,0.0,147.0,0.0,0.0,0.0,4.0,0.0,16.0,64.0,22.0,76.0,446.0,346.0,335.0,304.0,205.0,4114.0,648.0,529.0,805.0,589.0,934.0,406.0,68.0,51.0,"Hardy County, West Virginia",031,54
56575.0,45196.0,0.0,268.0,1333.0,1402.0,110.0,133.0,8.0,3156.0,13.0,260.0,761.0,1591.0,230.0,237.0,64.0,241.0,0.0,6.0,0.0,10.0,0.0,3.0,11.0,35.0,203.0,558.0,707.0,1010.0,1050.0,396.0,13673.0,2027.0,2062.0,4819.0,3436.0,5352.0,2363.0,483.0,341.0,"Marion County, West Virginia",049,54
27421.0,21787.0,40.0,13.0,704.0,430.0,85.0,77.0,0.0,1162.0,8.0,191.0,307.0,467.0,79.0,110.0,0.0,37.0,7.0,0.0,4.0,0.0,7.0,3.0,0.0,66.0,62.0,292.0,346.0,503.0,492.0,66.0,8222.0,1340.0,1431.0,2433.0,1519.0,1436.0,775.0,137.0,98.0,"Mineral County, West Virginia",057,54
25150.0,19549.0,12.0,146.0,461.0,249.0,52.0,0.0,0.0,840.0,68.0,193.0,345.0,184.0,32.0,18.0,0.0,137.0,0.0,26.0,3.0,53.0,69.0,51.0,92.0,345.0,474.0,611.0,669.0,719.0,1104.0,206.0,6441.0,1135.0,1031.0,1877.0,1102.0,927.0,623.0,39.0,55.0,"Mingo County, West Virginia",059,54
29921.0,24043.0,34.0,212.0,409.0,325.0,51.0,20.0,0.0,929.0,0.0,127.0,225.0,303.0,91.0,183.0,0.0,163.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,31.0,141.0,361.0,379.0,550.0,659.0,294.0,8062.0,1357.0,996.0,3075.0,2035.0,2602.0,944.0,336.0,70.0,"Hancock County, West Virginia",029,54
16371.0,12951.0,0.0,116.0,282.0,162.0,19.0,44.0,5.0,578.0,0.0,35.0,255.0,176.0,70.0,42.0,0.0,99.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,78.0,38.0,203.0,293.0,273.0,264.0,147.0,4997.0,802.0,863.0,1372.0,718.0,1061.0,427.0,64.0,23.0,"Lewis County, West Virginia",041,54
32006.0,25473.0,31.0,101.0,640.0,223.0,111.0,79.0,0.0,1131.0,13.0,92.0,504.0,417.0,36.0,69.0,0.0,128.0,29.0,17.0,0.0,0.0,0.0,6.0,10.0,37.0,37.0,214.0,438.0,462.0,504.0,354.0,9188.0,1402.0,1595.0,2907.0,1875.0,2546.0,1216.0,133.0,59.0,"Marshall County, West Virginia",051,54
25496.0,20359.0,0.0,69.0,536.0,183.0,65.0,34.0,0.0,896.0,9.0,30.0,320.0,503.0,20.0,14.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,237.0,157.0,330.0,528.0,619.0,602.0,237.0,7764.0,1178.0,846.0,2116.0,1129.0,1632.0,844.0,195.0,58.0,"Nicholas County, West Virginia",067,54
8574.0,7084.0,3.0,8.0,162.0,79.0,2.0,14.0,0.0,270.0,0.0,38.0,139.0,62.0,19.0,12.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,28.0,250.0,128.0,150.0,262.0,39.0,2486.0,635.0,372.0,581.0,321.0,699.0,342.0,39.0,83.0,"Pocahontas County, West Virginia",075,54
7035.0,5782.0,0.0,33.0,176.0,51.0,14.0,4.0,0.0,247.0,0.0,21.0,79.0,104.0,43.0,0.0,0.0,97.0,0.0,0.0,5.0,0.0,4.0,8.0,0.0,12.0,3.0,93.0,96.0,138.0,172.0,63.0,2371.0,259.0,238.0,620.0,300.0,446.0,270.0,38.0,24.0,"Tucker County, West Virginia",093,54
8949.0,7171.0,0.0,40.0,171.0,66.0,12.0,33.0,0.0,333.0,3.0,19.0,151.0,109.0,15.0,36.0,0.0,47.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,13.0,25.0,101.0,88.0,128.0,210.0,106.0,2785.0,401.0,425.0,735.0,555.0,613.0,222.0,41.0,7.0,"Tyler County, West Virginia",095,54
29152.0,23553.0,44.0,169.0,649.0,306.0,59.0,65.0,0.0,1191.0,0.0,245.0,338.0,478.0,37.0,93.0,0.0,94.0,0.0,10.0,0.0,22.0,29.0,32.0,60.0,146.0,334.0,599.0,600.0,663.0,672.0,176.0,8157.0,1790.0,938.0,1833.0,1190.0,1998.0,1190.0,304.0,233.0,"Randolph County, West Virginia",083,54
14348.0,11242.0,0.0,128.0,260.0,62.0,17.0,31.0,0.0,472.0,0.0,70.0,195.0,144.0,0.0,63.0,0.0,163.0,0.0,0.0,29.0,0.0,22.0,13.0,18.0,91.0,39.0,392.0,281.0,478.0,406.0,146.0,3969.0,746.0,754.0,839.0,714.0,719.0,356.0,21.0,76.0,"Roane County, West Virginia",087,54
16977.0,13513.0,0.0,101.0,380.0,211.0,0.0,0.0,0.0,532.0,0.0,0.0,219.0,142.0,125.0,28.0,18.0,85.0,0.0,0.0,0.0,19.0,5.0,19.0,13.0,38.0,67.0,356.0,185.0,245.0,351.0,108.0,4360.0,1163.0,487.0,1689.0,818.0,1632.0,516.0,84.0,49.0,"Taylor County, West Virginia",091,54
5800.0,4503.0,0.0,72.0,39.0,106.0,0.0,32.0,0.0,190.0,0.0,11.0,50.0,124.0,0.0,5.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,22.0,158.0,26.0,178.0,163.0,47.0,1773.0,194.0,302.0,581.0,293.0,153.0,113.0,1.0,36.0,"Wirt County, West Virginia",105,54
86016.0,67824.0,41.0,551.0,1498.0,994.0,189.0,88.0,7.0,3398.0,0.0,448.0,999.0,1376.0,338.0,217.0,20.0,368.0,17.0,0.0,0.0,0.0,24.0,6.0,0.0,131.0,275.0,1012.0,940.0,1431.0,1267.0,596.0,18576.0,3303.0,4738.0,9029.0,6228.0,8074.0,3665.0,846.0,532.0,"Wood County, West Virginia",107,54
8901.0,6871.0,0.0,40.0,249.0,48.0,0.0,0.0,0.0,298.0,0.0,74.0,88.0,82.0,10.0,44.0,0.0,55.0,0.0,0.0,21.0,0.0,19.0,54.0,21.0,182.0,75.0,427.0,182.0,268.0,190.0,96.0,2567.0,674.0,134.0,460.0,251.0,316.0,228.0,5.0,11.0,"Clay County, West Virginia",015,54
8305.0,7027.0,0.0,51.0,233.0,349.0,103.0,37.0,0.0,559.0,0.0,0.0,206.0,336.0,5.0,12.0,0.0,78.0,0.0,0.0,0.0,0.0,25.0,0.0,23.0,19.0,19.0,157.0,124.0,266.0,246.0,100.0,1680.0,605.0,445.0,698.0,297.0,517.0,265.0,61.0,70.0,"Gilmer County, West Virginia",021,54
27000.0,21337.0,0.0,96.0,578.0,226.0,28.0,7.0,0.0,954.0,18.0,120.0,417.0,363.0,3.0,33.0,0.0,117.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,62.0,220.0,527.0,335.0,843.0,488.0,246.0,8053.0,1438.0,1115.0,2328.0,1509.0,1534.0,531.0,79.0,0.0,"Mason County, West Virginia",053,54
103715.0,86845.0,32.0,484.0,2587.0,7809.0,230.0,989.0,79.0,11053.0,41.0,420.0,2088.0,6262.0,380.0,1663.0,199.0,436.0,9.0,0.0,0.0,6.0,61.0,11.0,47.0,63.0,223.0,511.0,761.0,988.0,1116.0,1015.0,15026.0,3532.0,3075.0,7817.0,3579.0,13055.0,7102.0,2376.0,2773.0,"Monongalia County, West Virginia",061,54
13517.0,10824.0,0.0,24.0,231.0,173.0,7.0,0.0,0.0,410.0,0.0,29.0,192.0,158.0,31.0,0.0,0.0,88.0,0.0,17.0,0.0,28.0,17.0,5.0,35.0,81.0,105.0,217.0,257.0,499.0,310.0,27.0,4094.0,982.0,348.0,1037.0,389.0,923.0,426.0,32.0,62.0,"Monroe County, West Virginia",063,54
7527.0,6066.0,12.0,64.0,111.0,123.0,41.0,13.0,0.0,263.0,0.0,28.0,133.0,84.0,3.0,15.0,0.0,7.0,0.0,0.0,0.0,10.0,15.0,0.0,16.0,16.0,54.0,96.0,58.0,129.0,120.0,56.0,2369.0,392.0,377.0,610.0,366.0,416.0,306.0,17.0,9.0,"Pleasants County, West Virginia",073,54
15793.0,12567.0,9.0,58.0,345.0,141.0,11.0,6.0,34.0,625.0,0.0,21.0,331.0,215.0,5.0,24.0,29.0,177.0,0.0,0.0,5.0,0.0,0.0,4.0,8.0,47.0,32.0,240.0,274.0,415.0,308.0,368.0,4693.0,926.0,758.0,1135.0,608.0,791.0,413.0,70.0,66.0,"Wetzel County, West Virginia",103,54
96100.0,76955.0,113.0,518.0,2044.0,2946.0,129.0,630.0,41.0,6649.0,118.0,402.0,1616.0,3333.0,202.0,920.0,58.0,503.0,0.0,0.0,0.0,40.0,38.0,1.0,69.0,162.0,433.0,1086.0,1218.0,1838.0,1643.0,868.0,17213.0,3655.0,3565.0,9857.0,5265.0,8961.0,5201.0,1329.0,940.0,"Cabell County, West Virginia",011,54
55673.0,42981.0,11.0,315.0,782.0,1189.0,74.0,91.0,0.0,2419.0,0.0,286.0,621.0,1125.0,83.0,285.0,19.0,208.0,0.0,0.0,5.0,42.0,36.0,76.0,83.0,94.0,343.0,475.0,612.0,907.0,908.0,483.0,9843.0,2400.0,2885.0,4757.0,2308.0,7161.0,3438.0,527.0,509.0,"Jefferson County, West Virginia",037,54
187827.0,149561.0,61.0,1492.0,2934.0,2365.0,270.0,287.0,45.0,7113.0,143.0,1257.0,2103.0,2679.0,305.0,576.0,50.0,988.0,2.0,17.0,0.0,2.0,100.0,217.0,161.0,449.0,663.0,1919.0,2566.0,3489.0,3634.0,1604.0,42853.0,7884.0,7965.0,17724.0,8595.0,19988.0,9665.0,3167.0,1342.0,"Kanawha County, West Virginia",039,54
34428.0,27306.0,35.0,269.0,624.0,318.0,27.0,28.0,0.0,1192.0,10.0,60.0,433.0,627.0,43.0,19.0,0.0,184.0,0.0,41.0,0.0,2.0,40.0,12.0,83.0,308.0,472.0,869.0,1050.0,1006.0,1061.0,173.0,9216.0,1531.0,1509.0,3194.0,1911.0,1304.0,618.0,200.0,29.0,"Logan County, West Virginia",045,54
7138.0,5864.0,14.0,33.0,114.0,73.0,42.0,9.0,0.0,228.0,0.0,60.0,135.0,26.0,7.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,65.0,115.0,279.0,114.0,127.0,177.0,22.0,2435.0,305.0,193.0,450.0,239.0,354.0,294.0,64.0,32.0,"Pendleton County, West Virginia",071,54
33760.0,27228.0,0.0,341.0,627.0,225.0,21.0,56.0,0.0,1166.0,9.0,146.0,565.0,292.0,84.0,70.0,0.0,446.0,0.0,0.0,25.0,0.0,14.0,45.0,64.0,119.0,152.0,570.0,649.0,889.0,517.0,317.0,9912.0,2144.0,1443.0,2608.0,1162.0,2096.0,1325.0,114.0,181.0,"Preston County, West Virginia",077,54
41377.0,31753.0,25.0,419.0,823.0,178.0,74.0,58.0,0.0,1442.0,118.0,282.0,521.0,392.0,34.0,90.0,5.0,248.0,12.0,0.0,11.0,109.0,137.0,55.0,177.0,951.0,160.0,617.0,805.0,640.0,662.0,506.0,7323.0,1577.0,2093.0,4739.0,2647.0,3338.0,1387.0,364.0,176.0,"Okanogan County, Washington",047,53
43726.0,36000.0,26.0,269.0,1439.0,2077.0,688.0,312.0,0.0,4896.0,45.0,263.0,1063.0,2112.0,657.0,734.0,22.0,155.0,0.0,0.0,24.0,0.0,3.0,11.0,52.0,107.0,34.0,287.0,367.0,290.0,531.0,476.0,5024.0,1274.0,2357.0,4086.0,2008.0,6134.0,2249.0,272.0,552.0,"Kittitas County, Washington",037,53
269885.0,210669.0,86.0,1768.0,4192.0,3992.0,929.0,758.0,36.0,11291.0,149.0,1462.0,2994.0,4434.0,1328.0,845.0,79.0,1335.0,32.0,23.0,31.0,69.0,289.0,143.0,114.0,598.0,436.0,903.0,891.0,1880.0,1902.0,3033.0,33640.0,7753.0,16108.0,33415.0,20401.0,40434.0,17361.0,4530.0,2296.0,"Thurston County, Washington",067,53
190529.0,139465.0,215.0,1796.0,3102.0,2704.0,476.0,284.0,0.0,8043.0,125.0,1311.0,2673.0,2400.0,941.0,577.0,16.0,1569.0,11.0,0.0,14.0,159.0,560.0,344.0,228.0,2114.0,553.0,1013.0,1546.0,1239.0,1679.0,1599.0,23747.0,6190.0,10051.0,20576.0,12819.0,22888.0,9653.0,1941.0,2352.0,"Benton County, Washington",005,53
3999.0,3253.0,0.0,15.0,43.0,59.0,5.0,8.0,0.0,80.0,0.0,10.0,39.0,18.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,33.0,13.0,44.0,27.0,36.0,86.0,25.0,636.0,145.0,245.0,538.0,386.0,545.0,187.0,36.0,37.0,"Columbia County, Washington",013,53
457474.0,343397.0,300.0,3393.0,7388.0,5727.0,1358.0,1082.0,69.0,18227.0,251.0,2106.0,5771.0,6823.0,1733.0,1445.0,98.0,2520.0,26.0,72.0,58.0,175.0,342.0,241.0,387.0,1444.0,556.0,1625.0,2046.0,3857.0,4867.0,6291.0,62896.0,11936.0,27482.0,56912.0,33289.0,58319.0,22829.0,4913.0,2770.0,"Clark County, Washington",011,53
22259.0,17629.0,36.0,141.0,278.0,221.0,65.0,44.0,0.0,951.0,16.0,165.0,215.0,466.0,63.0,23.0,3.0,66.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,32.0,17.0,116.0,226.0,330.0,553.0,262.0,3617.0,929.0,1558.0,3195.0,1582.0,2429.0,727.0,166.0,80.0,"Asotin County, Washington",003,53
19261.0,12508.0,205.0,223.0,346.0,191.0,62.0,18.0,0.0,894.0,88.0,224.0,395.0,158.0,4.0,25.0,0.0,394.0,0.0,31.0,22.0,31.0,236.0,61.0,147.0,769.0,311.0,463.0,453.0,250.0,244.0,263.0,2049.0,700.0,723.0,1156.0,830.0,946.0,340.0,91.0,59.0,"Adams County, Washington",001,53
2226.0,1716.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,14.0,14.0,0.0,15.0,465.0,64.0,122.0,319.0,234.0,270.0,95.0,4.0,8.0,"Garfield County, Washington",023,53
61569.0,49596.0,117.0,764.0,1007.0,643.0,32.0,46.0,0.0,1883.0,35.0,358.0,770.0,541.0,29.0,145.0,5.0,558.0,10.0,0.0,2.0,63.0,215.0,104.0,193.0,177.0,41.0,530.0,796.0,734.0,1197.0,891.0,11282.0,2879.0,4244.0,8572.0,4571.0,5599.0,1880.0,362.0,204.0,"Mason County, Washington",045,53
121725.0,94530.0,132.0,1055.0,2161.0,1416.0,219.0,100.0,9.0,4871.0,130.0,743.0,1281.0,1954.0,524.0,219.0,20.0,1136.0,3.0,38.0,40.0,108.0,276.0,97.0,261.0,1223.0,101.0,674.0,976.0,1192.0,1584.0,1322.0,18665.0,3749.0,6745.0,15624.0,9083.0,13821.0,5657.0,1484.0,708.0,"Skagit County, Washington",057,53
43858.0,34167.0,12.0,329.0,687.0,440.0,63.0,59.0,0.0,1448.0,10.0,215.0,457.0,523.0,136.0,107.0,0.0,198.0,0.0,0.0,3.0,0.0,69.0,25.0,12.0,18.0,52.0,392.0,452.0,605.0,732.0,737.0,8315.0,2097.0,2750.0,5485.0,3382.0,3539.0,1709.0,427.0,130.0,"Stevens County, Washington",065,53
490764.0,380891.0,355.0,2859.0,8350.0,10332.0,1603.0,1561.0,46.0,24178.0,181.0,1897.0,6236.0,11470.0,1944.0,2287.0,163.0,2359.0,52.0,43.0,0.0,98.0,99.0,236.0,212.0,578.0,600.0,1909.0,2326.0,4099.0,4502.0,4848.0,66897.0,15105.0,27470.0,61170.0,41656.0,61222.0,25307.0,6793.0,4026.0,"Spokane County, Washington",063,53
10344.0,8125.0,4.0,74.0,143.0,69.0,16.0,3.0,0.0,301.0,2.0,24.0,82.0,147.0,34.0,12.0,0.0,57.0,0.0,1.0,0.0,0.0,11.0,0.0,46.0,7.0,50.0,46.0,96.0,199.0,77.0,81.0,1829.0,420.0,607.0,1414.0,853.0,1168.0,381.0,126.0,46.0,"Lincoln County, Washington",043,53
75138.0,56954.0,20.0,683.0,1532.0,683.0,253.0,125.0,0.0,3018.0,240.0,558.0,660.0,924.0,296.0,340.0,0.0,900.0,34.0,34.0,46.0,270.0,213.0,123.0,376.0,1332.0,249.0,1036.0,969.0,992.0,929.0,1175.0,11665.0,2255.0,3578.0,7074.0,4094.0,7907.0,3886.0,960.0,543.0,"Chelan County, Washington",007,53
