County Name,FIPS Code,% < 9th,% No HS Diploma,% HS Grad or Equiv,"% Some College, No Degree",% Associates,% Bachelors,% Grad or Professional
"Perry County, Missouri",29157,3.187875620590541,6.375751241181082,34.00574862816828,15.876665795662397,4.48392997125686,8.366866997648287,3.6791220276979355
"Polk County, Missouri",29167,2.478706096277156,7.633904360863879,27.53692538360928,20.190129836985996,4.864899352410119,8.900373241458514,4.938271604938271
"Ralls County, Missouri",29173,2.5372257053291536,6.455721003134796,36.82405956112852,16.065830721003135,6.093260188087775,6.876959247648903,3.6442006269592477
"Ray County, Missouri",29177,2.3273109059888886,7.428146463099873,34.91403823439346,16.61052539481167,4.943348352946323,7.756244805109584,2.878516120565204
"Stone County, Missouri",29209,2.5151447873386403,8.880712994386121,29.994608138539125,21.722858320910905,5.3125693805702685,10.158901328935265,4.2754289701544606
"Reynolds County, Missouri",29179,4.9048891683697535,13.59849080333281,32.05470837918566,15.752240213802862,5.580883508882251,5.140701147618299,2.043703820154064
"St. Louis County, Missouri",29189,1.4652754920018127,4.343102170100416,17.107686643542674,18.310040928868208,5.66321074015121,18.34255591827833,12.500162574947051
"Scott County, Missouri",29201,3.93483967265428,8.785835606567503,32.53384116526841,17.29888311287251,3.981162180246024,5.955015698183129,3.7444026969993307
"Barry County, Missouri",29009,4.681055426860275,9.870614158992034,32.179784168597095,16.02632917113961,5.161308548505565,6.277190801740211,2.9210689869484154
"Barton County, Missouri",29011,3.96081058449171,6.221738402277675,31.527382348015408,16.856472952604253,4.739574610617987,8.365432925808072,3.751465416178194
"Boone County, Missouri",29019,1.2727033203695537,3.382801894735636,15.327426126502816,24.010676503101568,4.962511956652481,18.509757201198244,12.111301399286324
"Cedar County, Missouri",29039,4.826143413648825,8.007502524888183,30.70985427788198,17.890636271822245,4.689078055114702,6.470927716058289,3.3761361996825854
"Cole County, Missouri",29051,2.2671305163585194,5.5792257879581495,24.216602170712324,17.553323170334465,5.593558222256967,14.594326961914813,7.420292121069981
"Crawford County, Missouri",29055,5.9703940624103,12.002296305408619,31.83253372698569,14.036166810185755,4.547504818140813,5.60954606962726,2.665354492147456
"Gasconade County, Missouri",29073,3.3651567472408423,6.838648520549801,32.927076985577905,15.586701875550139,7.30584332046855,8.538154241993364,4.333401042724626
"Iron County, Missouri",29093,4.50126385378184,10.742757145634844,33.57962278825588,16.780089441959944,5.113746840365545,5.590122496597317,2.974917363406572
"Livingston County, Missouri",29117,3.2212978369384357,7.148086522462563,33.331114808652245,13.67054908485857,7.5673876871880195,9.078202995008319,4.459234608985025
"Macon County, Missouri",29121,3.081141066649259,6.162282133298518,34.212415954044,16.25432469482342,5.418108231607807,7.356877080749396,3.518506429923624
"Moniteau County, Missouri",29135,6.602112676056338,6.753018108651912,31.40090543259557,13.52489939637827,4.6466297786720325,9.104627766599597,2.9866700201207244
"Oregon County, Missouri",29149,4.852027089711476,7.607384729566751,33.732257166713055,16.55070043603303,5.751925039428518,5.649874756470916,3.488264217459876
"Pemiscot County, Missouri",29155,8.227629151291513,10.816420664206642,29.11093173431734,13.295664206642066,4.09940036900369,4.8662361623616235,3.0788745387453873
"Pettis County, Missouri",29159,4.741307995934671,7.6532179914439,24.49833368786783,18.719421399702192,7.2537757923846,7.877756505708006,4.244959701245598
"Ste. Genevieve County, Missouri",29186,3.126048540431719,6.856056369533609,31.344368638854714,17.772061290683368,7.460015658203781,7.035007269880326,4.227715020691198
"Shannon County, Missouri",29203,4.000967001087876,10.733712075426084,35.27136468028527,14.069865828599056,3.7592167291188203,6.756920101535115,3.299891212377614
"Randolph County, Missouri",29175,3.785968703725937,7.856085164285428,27.050066034337856,20.402609356865568,8.604474326649857,6.335294353063594,3.8299915956297275
"Douglas County, Missouri",29067,4.4656859084459715,10.992457620790082,35.47158539317452,14.957807482637591,6.026435665745651,4.5702337390784855,2.2851168695392428
"Dunklin County, Missouri",29069,6.8662028797929135,12.111308849700695,27.52629024429704,13.920077657337002,5.012133958906325,5.546028150784663,3.0933505905193335
"Franklin County, Missouri",29071,2.6910646109380645,6.9581010223311495,25.6930272523996,18.993682442658645,7.827131321218986,9.522228623319306,4.891957075761867
"Henry County, Missouri",29083,2.5419071173399286,7.126499954199872,33.278373179444905,18.104790693413943,4.873133644774205,8.189062929376203,3.508289823211505
"Howard County, Missouri",29089,2.8884069400630916,5.983832807570979,26.360410094637228,20.396293375394322,5.007886435331231,11.336750788643533,5.855678233438486
"Jackson County, Missouri",29095,2.3009088611786437,5.664043778701452,22.15773926228008,19.21446974383999,5.193492449393947,14.057140035494676,7.465209700328515
"Lawrence County, Missouri",29109,3.2834176916419713,9.097584642416932,28.31816632136582,18.509873855917757,4.492407752222602,7.60273792976843,3.183761244132071
"Miller County, Missouri",29131,3.4673507836613617,7.327534372870486,32.557020884274664,16.10213652944242,5.483625285605483,7.299474886759931,3.916302561430232
"Pulaski County, Missouri",29169,1.5677934201611083,4.7391402544605885,27.147481743582023,23.068960325227735,6.316344199352556,9.771888880523978,5.1099149288564325
"Putnam County, Missouri",29171,2.6826248452331822,4.7668179942220394,32.91374329343789,16.054477919933966,8.21295914156005,9.20346677672307,3.900123813454395
"Taney County, Missouri",29213,1.867128231568093,7.18126242910805,27.8227885394417,24.26898431170362,4.89798924651985,8.705899683287914,3.9791559254621784
"Texas County, Missouri",29215,3.5039278214202376,10.294003266702962,31.79979777553084,17.43408260091779,3.9705996733297035,6.856187290969899,2.8972544139379326
"Buchanan County, Missouri",29021,2.907464355605256,6.5261392228124135,28.90131395023763,19.97651663405088,4.6899636566955545,9.439194856024603,4.630696114062063
"Caldwell County, Missouri",29025,2.067212027415432,6.522219765642273,32.810081804112315,16.161839487066107,5.88105239885032,9.120053062126907,3.338492151227062
"Callaway County, Missouri",29027,3.3732949344763687,7.3359676735204165,29.049181791797825,18.357779117272788,5.447279708883084,10.253834304467215,4.822182037371911
"Cass County, Missouri",29037,1.5575926507537687,5.031014447236181,25.464235238693465,19.222086997487438,5.978132851758794,11.801193467336683,6.051743090452262
"Clinton County, Missouri",29049,1.0246401561356429,4.884118077579898,30.441571114906075,20.07806782141986,6.513783849719444,9.246157599414492,4.0058550866064895
"Cooper County, Missouri",29053,2.945516458569807,6.634506242905788,30.011350737797958,16.901248581157773,6.589103291713962,10.811577752553916,4.177071509648127
"Dallas County, Missouri",29059,6.276990450702511,9.001885530077246,31.743811203698076,16.160817468523813,4.6834134176753235,4.780731099081565,3.6919895383492487
"Gentry County, Missouri",29075,3.2745215311004787,5.008971291866029,32.58074162679426,15.804425837320574,4.410885167464115,10.092703349282296,3.9473684210526314
"Hickory County, Missouri",29085,3.6035072711719423,9.751924721984603,35.99230111206159,19.257912745936697,6.522668947818648,4.81180496150556,3.0902480752780153
"Lincoln County, Missouri",29113,1.9525547445255476,7.366788321167883,31.45985401459854,15.116788321167885,7.047445255474452,7.697080291970802,3.2700729927007304
"Mississippi County, Missouri",29133,7.2506467375682675,13.04254096004599,30.741592411612533,15.65823512503593,2.874389192296637,6.000287438919229,2.321069272779534
"Monroe County, Missouri",29137,2.6970954356846475,4.990779160903642,36.71046565237436,16.655140617796217,6.166436145689258,7.491931765790687,3.008298755186722
"Newton County, Missouri",29145,3.128595222968216,6.755155657056511,26.2977145113931,19.698816903343236,6.444356680460875,9.073269570891359,4.340882943832958
"Ozark County, Missouri",29153,4.084476843910806,8.715694682675815,36.921097770154375,15.909090909090908,4.684819897084048,5.596054888507719,4.545454545454546
"Pike County, Missouri",29163,4.422962682940001,9.715396662526327,35.923745747151266,13.522708862126695,3.3482745585137983,8.284279310903495,2.7650267321920396
"St. Charles County, Missouri",29183,1.0877270425716994,3.4018410085299196,19.40848837360269,19.25217142931332,6.909105072510808,17.16266569725926,8.65170143982966
"Mercer County, Missouri",29129,6.295993458708095,4.333605887162715,34.287271736167895,11.937857726901063,5.260288907059144,8.203870264377215,4.633415099482148
"Madison County, Missouri",29123,5.128414853590709,8.923605431048586,28.83199738262719,19.69573041060036,5.807295926713561,6.584328480287911,2.282021920497301
"Wright County, Missouri",29229,6.545017482517483,8.888767482517483,32.17875874125874,14.821896853146853,4.545454545454546,4.927884615384615,3.2670454545454546
"Clay County, Missouri",29047,1.399173119609604,4.30850432926106,22.554094582916786,18.406984428215598,6.05842384397716,15.601013267363642,6.94333836013352
"Vernon County, Missouri",29217,3.130897653036535,6.189208807161868,30.699249939511255,17.73046213404307,6.334381804984273,7.2392934914105975,4.679409629808855
"Dent County, Missouri",29065,7.4264422459205965,9.180264679429525,30.97134780932802,15.219067197738662,5.030194012591545,5.942438648336117,3.2057047411024024
"Saline County, Missouri",29195,4.606692742285962,7.235984354628422,29.48283355063016,19.18296392872664,3.780964797913951,8.039982616253804,4.754454584963059
"Nodaway County, Missouri",29147,2.3962363700316565,2.704009848751319,27.290714034470632,29.981533591276822,4.669363348575448,10.103763629968343,6.388498065423848
"Worth County, Missouri",29227,3.3122260107160253,6.3321967851924015,34.047735021919145,16.95080370189966,4.286410131514856,9.790550414028251,4.822211397954213
"Chariton County, Missouri",29041,2.095966253625099,6.960189823358818,37.92512523068811,13.261270761929872,5.299235433693647,7.527023464276299,4.27102557342473
"Grundy County, Missouri",29079,4.3022450796162595,6.15171595292256,29.858569874394224,16.526555236870735,6.913262783107507,8.327564039165265,4.707744041143309
"Morgan County, Missouri",29141,7.921580335373439,10.424441458924218,31.03945862566552,14.887794198139026,4.6225804846494505,6.035726725381898,3.1397721052893464
"Wayne County, Missouri",29223,6.4028723165532195,12.91046450744259,29.28416485900217,16.934699678360385,4.383274740070312,6.223352531976962,2.4609170468995436
"Bollinger County, Missouri",29017,5.167247104559812,9.605572203774196,36.57568640155503,15.590831780999434,3.976674495828946,4.859480035636187,1.9923868146108366
"Cape Girardeau County, Missouri",29031,1.9189109507389792,5.341417456065015,22.98078525373976,23.490956635432557,4.444131106354069,13.213182418314895,7.174445284760232
"Shelby County, Missouri",29205,3.4023668639053253,4.224194608809993,33.95792241946088,18.639053254437872,4.832347140039447,7.971729125575279,3.0243261012491782
"Webster County, Missouri",29225,4.2414399062782895,6.328878002023537,29.093668459449383,17.250652324404918,5.42893657809255,6.730922839341819,3.700942542201395
"Atchison County, Missouri",29005,2.32427366447985,6.354264292408622,31.97750702905342,16.794751640112466,5.885660731021556,13.045923149015934,4.36738519212746
"Bates County, Missouri",29013,3.0539469673879913,8.009753124047545,34.53825053337397,14.94666260286498,4.340140201158183,7.168546174946662,3.608655897592197
"Benton County, Missouri",29015,3.8006131726398142,9.039010466222646,34.58082249709272,19.33079606723755,6.158156253303733,5.835712020298129,3.6208901575219365
"Custer County, Montana",30017,2.639764606977722,4.30432955023119,23.01807482135351,22.244640605296343,9.962168978562422,11.820092475830181,4.295922656578394
"Hill County, Montana",30041,2.556473160068011,5.17367014816614,22.109545785766336,19.474131649259167,8.064124362399806,11.725771192615984,3.467330580519796
"Chouteau County, Montana",30015,1.1011699931176875,5.523055746730901,23.93324156916724,20.50929112181693,6.607019958706125,14.177563661390227,4.008947006194081
"Treasure County, Montana",30103,2.4050632911392404,4.556962025316456,27.341772151898734,21.012658227848103,7.721518987341772,13.291139240506327,3.9240506329113924
"Phillips County, Montana",30071,3.261657405170331,5.5327373761778205,27.252959652089874,21.30949504711283,6.740758637352018,9.640009664170089,2.94757187726504
"Powder River County, Montana",30075,1.7391304347826086,4.22360248447205,25.71428571428571,24.03726708074534,8.136645962732919,16.149068322981368,3.354037267080745
"Lincoln County, Montana",30053,4.114499454517118,6.961400592238558,28.635253779417113,18.962024001246817,7.4757130240531975,11.678528754740505,3.9326718271079018
"Park County, Montana",30067,1.212424223486032,2.924817198925067,25.673395412786697,19.71126804574714,5.04968439472533,17.742641084932192,8.743203549778139
"Roosevelt County, Montana",30085,2.709930468889285,9.056872882866822,24.442859689784274,16.455696202531644,5.509003387413086,6.560884293100375,2.5673025494740593
"Blaine County, Montana",30005,1.941017153174842,7.132109539572676,20.49352994282275,20.05717724947337,7.50827565452904,10.32199819440265,2.497743003310262
"Liberty County, Montana",30051,18.351893095768375,3.6080178173719375,20.22271714922049,21.158129175946545,7.8841870824053455,9.398663697104677,2.761692650334076
"Sweet Grass County, Montana",30097,1.2342292923752056,4.991771804717499,28.332419089413058,16.099835436094352,8.420186505759737,14.509051014810751,4.05924300603401
"Richland County, Montana",30083,1.981587023235423,4.296361245067953,29.145111793073212,18.526961858833847,7.540552389302937,9.960543621218763,3.5072336694432265
"Teton County, Montana",30099,2.4172185430463577,4.23841059602649,25.38079470198675,20.99337748344371,6.3741721854304645,11.986754966887418,4.983443708609272
"Prairie County, Montana",30079,2.188679245283019,1.3584905660377358,33.660377358490564,12.830188679245284,12.226415094339622,12.377358490566037,2.490566037735849
"Toole County, Montana",30101,6.420194792287816,7.195388590737428,29.00019876764063,21.188630490956072,5.625124229775393,7.930828861061419,2.941761081295965
"Glacier County, Montana",30035,1.8790670468670028,6.302551729180377,27.557212839072896,16.129268114352563,5.461724062294363,8.276668860130146,2.8003217079768956
"Fallon County, Montana",30025,0.9572649572649573,3.4871794871794872,27.213675213675216,20.136752136752136,11.213675213675215,7.418803418803418,3.418803418803419
"Daniels County, Montana",30019,1.3982102908277405,3.803131991051454,31.04026845637584,18.84787472035794,6.991051454138702,13.646532438478747,3.0201342281879198
"Stillwater County, Montana",30095,0.74930421751231,3.650181973881396,29.972168700492404,19.06444016270606,6.593877114108328,13.102119460500964,5.063155641190323
"Golden Valley County, Montana",30037,0.6693440428380187,4.685408299866131,36.41231593038822,16.599732262382865,5.220883534136546,13.119143239625167,2.8112449799196786
"Judith Basin County, Montana",30045,1.0178117048346056,2.035623409669211,30.279898218829516,19.083969465648856,7.938931297709924,19.338422391857506,3.7150127226463106
"Silver Bow County, Montana",30093,1.596453613026598,5.586138958103957,27.90461841571536,20.536593845975545,6.243843078171177,12.354406907341948,5.536883583473373
"Deer Lodge County, Montana",30023,2.091775271054649,8.717555579892673,32.329427225933635,19.932099441463148,8.016646588544518,8.794217500821377,4.314970977987077
"Jefferson County, Montana",30043,1.4451612903225806,3.587096774193548,22.683870967741935,19.913978494623656,7.139784946236559,17.24731182795699,6.993548387096774
"Granite County, Montana",30039,2.3393636930754833,7.92264504054897,25.76419213973799,19.868995633187772,6.11353711790393,11.852776044915784,7.080474111041797
"McCone County, Montana",30055,1.678240740740741,3.1828703703703707,32.98611111111111,18.98148148148148,6.30787037037037,11.689814814814815,1.0416666666666665
"Wheatland County, Montana",30107,13.472485768500949,7.447817836812145,25.379506641366223,15.32258064516129,1.2333965844402277,10.009487666034156,2.324478178368121
"Madison County, Montana",30057,1.8982536066818527,3.771197165274614,26.18324474816502,20.88078967350038,7.4158440901037705,16.45153125790939,7.808149835484687
"Rosebud County, Montana",30087,2.539819199311235,6.467929401635816,23.773138183383555,17.585019371502366,8.29746018080069,9.836418424451141,2.5613430908308223
"Sheridan County, Montana",30091,2.382286995515695,3.811659192825112,27.606502242152466,21.748878923766814,8.099775784753364,11.855381165919281,3.447309417040359
"Carter County, Montana",30011,1.6666666666666667,6.0606060606060606,29.242424242424242,22.803030303030305,8.636363636363637,10.303030303030303,1.9696969696969695
"Dawson County, Montana",30021,1.0296010296010296,4.665379665379666,28.260403260403262,17.792792792792792,10.896610896610897,11.325611325611327,3.625053625053625
"Big Horn County, Montana",30003,1.8434913468773513,6.952595936794583,23.671933784800604,16.651617757712568,7.208427389014297,6.779533483822423,3.325808878856283
"Broadwater County, Montana",30007,1.3032145960034751,5.838401390095569,29.52215464813206,17.237185056472633,4.882710686359687,15.360556038227626,5.855777584708949
"Lake County, Montana",30047,1.7616369672742056,6.213158073040178,22.9216071549563,20.23172301646453,6.379158479571786,11.58953858662511,6.521444542313165
"Lewis and Clark County, Montana",30049,1.135917936340323,3.2719867249962284,19.668124905717303,21.56886408206366,6.023532961230955,17.225825916427816,9.456931663901042
"Pondera County, Montana",30073,3.1573754316724227,5.0156224305212955,24.469659595461273,19.536260483473114,6.906758756783423,12.103272488077618,3.749383325111001
"Yellowstone County, Montana",30111,1.3906301972724715,4.571041117621473,23.97653711332293,19.211677711536986,6.0684952536908625,14.815904613258962,6.350587211831231
"Missoula County, Montana",30063,0.7940051299559664,3.7397904246658085,18.407437560732202,22.65847274382611,5.572042615402124,18.56326216175994,10.964624313890276
"Ravalli County, Montana",30081,1.8798173339454418,6.801652692874574,25.2494744726605,19.48437915287409,6.8209824340976635,12.64889941285911,7.103679899485346
"Valley County, Montana",30105,1.3622536701494512,3.3328924745404045,30.26054754662082,18.648326940880835,7.816426398624521,11.863510117709296,4.642243089538421
"Cascade County, Montana",30013,1.7441576219810306,4.934242690916203,24.658990906424172,19.90930869267625,7.053632541312213,13.097682604869462,6.116163097682605
"Fergus County, Montana",30027,1.5802948706630175,3.9816367970336364,26.953297430917278,18.981195373885406,6.400635649333451,16.173744151143286,5.429504723227686
"Garfield County, Montana",30033,2.7624309392265194,2.3020257826887662,31.952117863720076,22.83609576427256,7.274401473296501,9.760589318600369,2.394106813996317
"Mineral County, Montana",30061,3.338102050548403,7.200762994754411,35.14544587505961,16.595135908440632,8.082975679542203,7.033857892226991,4.244158321411541
"Petroleum County, Montana",30069,0.0,2.207505518763797,39.0728476821192,12.362030905077264,7.9470198675496695,16.114790286975715,5.518763796909492
"Powell County, Montana",30077,2.364273204903678,8.639813193228255,33.43549328663164,21.19089316987741,5.64798598949212,8.785755983654408,5.545826036193812
"Sanders County, Montana",30089,3.0926931838093568,7.061503416856492,34.83441387769406,17.557385666725075,6.027685298755914,10.022779043280181,3.2328719116874014
"Wibaux County, Montana",30109,5.530776092774309,6.333630686886709,23.907225691347012,17.93041926851026,7.671721677074041,14.183764495985725,2.230151650312221
"Gallatin County, Montana",30031,0.7296516533807194,2.0142356526659584,15.612559935671527,23.782673006859717,4.508949400891465,22.146664945946213,10.805793533400177
"Meagher County, Montana",30059,0.8999999999999999,5.3,30.95,16.8,6.05,10.9,3.05
"Carbon County, Montana",30009,1.4618765526466655,4.720045862793809,23.533346072998278,21.163768392891267,6.745652589336901,16.405503535257022,7.710682209057902
"Beaverhead County, Montana",30001,0.9081196581196582,4.006410256410256,24.871794871794872,24.679487179487182,4.871794871794872,15.555555555555555,7.286324786324787
"Flathead County, Montana",30029,0.9631085733304212,4.0406876969640235,23.88634070745837,20.407292999261546,7.478132443029943,14.28853734385888,6.559747053990245
"Musselshell County, Montana",30065,2.601762484263533,5.035669324381032,34.87201007133865,21.065883340327318,4.1334452370960975,6.441460344104071,4.574066302979437
"Garden County, Nebraska",31069,1.097752221641401,3.293256664924203,24.202822791427078,23.889179299529534,9.67067433350758,13.74803972817564,5.331939362258233
"Hooker County, Nebraska",31091,2.3391812865497075,2.631578947368421,25.730994152046783,22.807017543859647,10.380116959064328,13.304093567251464,7.309941520467836
"Morrill County, Nebraska",31123,3.691617377116051,7.770752600448705,23.373444829696105,19.212726901896797,8.872119110748521,9.708341831531715,3.4060779114827655
"Nemaha County, Nebraska",31127,0.8805567390995597,4.2181508308478906,25.067462008237467,22.028121005538985,8.123846044595938,13.293566254793355,5.411163187047294
"Seward County, Nebraska",31159,1.8773833968905838,3.074215312408331,20.621883250220005,21.29656790847756,10.924024640657084,12.760340275740687,5.902024053974773
"Thomas County, Nebraska",31171,1.5552099533437014,5.909797822706065,18.662519440124417,20.839813374805598,9.486780715396579,19.751166407465007,3.265940902021773
"Dakota County, Nebraska",31043,11.325442057577085,6.410443762482341,25.12056115738711,14.88138730576258,4.978323347459692,5.377758293146281,2.888596619416435
"Webster County, Nebraska",31181,2.0016680567139282,4.420350291909925,28.523769808173476,17.15318320822908,8.868501529051988,10.230747845426745,6.0606060606060606
"Antelope County, Nebraska",31003,2.2947236965344993,5.088979082110521,24.63315641586013,20.355916328442085,11.161411177021542,10.00624414611302,3.449890727443022
"Chase County, Nebraska",31029,4.102024717328425,4.470155140678412,18.800946621088617,25.26952405995267,10.202471732842493,10.912437549303181,3.2342887194320276
"Butler County, Nebraska",31023,2.0234423195558295,4.7008019740900675,29.216533004318322,17.53238741517582,9.228871067242443,10.302282541640963,3.0475015422578653
"Clay County, Nebraska",31035,3.0810983397190297,4.422094508301405,26.35696040868455,19.12515964240102,10.2330779054917,9.339080459770114,3.3045977011494254
"Arthur County, Nebraska",31005,0.0,3.0878859857482186,19.95249406175772,14.489311163895488,12.114014251781473,14.489311163895488,4.513064133016627
"Custer County, Nebraska",31041,2.131782945736434,4.937246216315984,25.11997046880768,21.03174603174603,8.084163898117387,10.474344776670359,4.955703211517165
"Franklin County, Nebraska",31061,1.9874130506790328,4.438555813183173,28.022524014574362,22.225902616760518,8.843988075521695,11.593242795627692,3.64359059291156
"Gage County, Nebraska",31067,3.448594674556213,4.793823964497041,26.696560650887573,18.347818047337277,9.536797337278106,10.965236686390533,4.063424556213017
"Hamilton County, Nebraska",31081,1.322548912449448,4.503224396108864,24.33052792654935,19.084052901956497,8.317848945239916,12.985025685867308,5.202754399387912
"Loup County, Nebraska",31115,0.74487895716946,0.5586592178770949,31.28491620111732,22.160148975791433,7.635009310986965,13.780260707635009,4.4692737430167595
"Jefferson County, Nebraska",31095,2.680043980208906,5.360087960417812,31.981858163826278,18.67784496976361,8.452446399120396,8.603628367234744,2.7350192413413965
"Kearney County, Nebraska",31099,1.4052237666106613,3.4061402168932338,27.188025049641055,19.001069191996333,8.507713456544982,12.09714372995265,3.6963494730410877
"Keith County, Nebraska",31101,1.7345306925821133,5.265100258334359,27.408045270020914,19.571903063107392,9.250830360437938,12.141714848074795,4.600811907983761
"Madison County, Nebraska",31119,3.767611659346301,4.583309565911813,22.366094347156466,19.037704637499285,11.26860989105014,10.08214020877303,4.047116536421197
"Perkins County, Nebraska",31135,4.132231404958678,4.71763085399449,22.141873278236915,22.417355371900825,6.370523415977962,11.707988980716253,4.75206611570248
"Phelps County, Nebraska",31137,1.1895667357852233,4.649132380224817,23.736767434246424,18.97850049110553,9.079995634617484,13.23802248171996,4.878314962348576
"Saunders County, Nebraska",31155,1.011788288073307,4.562592468858875,23.075454588841694,19.04739178160645,8.514293895862169,13.162792917481983,5.612561447048155
"Scotts Bluff County, Nebraska",31157,4.062012106603851,5.910871292010189,21.860363198115536,20.45249116656167,7.740557122901202,10.416609603111562,4.689254704319483
"Wayne County, Nebraska",31179,1.0521840790732278,2.359443086406632,18.971197789350622,29.067913699649274,10.383675204591349,13.412689977680945,5.239664151344457
"Keya Paha County, Nebraska",31103,3.3333333333333335,2.083333333333333,27.63888888888889,19.02777777777778,10.13888888888889,12.222222222222221,5.416666666666667
"Kimball County, Nebraska",31105,2.386117136659436,7.10412147505423,27.8470715835141,19.65835140997831,7.510845986984815,8.622559652928416,3.7960954446854664
"Knox County, Nebraska",31107,2.37758945386064,4.354990583804144,25.576741996233523,18.326271186440678,10.310734463276836,10.781544256120528,4.143126177024483
"Lincoln County, Nebraska",31111,1.9651944108633923,4.003486181787511,22.595518569540893,22.010739689055075,9.823160617391549,10.528831285670107,5.040906407264753
"Merrick County, Nebraska",31121,1.9159535061949162,3.5636735215225444,26.36352024524205,24.932941627283178,8.136415889641079,10.141780559458425,2.4013283944309616
"Pierce County, Nebraska",31139,2.397212543554007,2.397212543554007,26.480836236933797,15.205574912891986,13.184668989547038,11.414634146341465,4.097560975609756
"Sioux County, Nebraska",31165,3.4235668789808917,2.388535031847134,24.840764331210192,19.26751592356688,9.554140127388536,17.51592356687898,3.0254777070063694
"Burt County, Nebraska",31021,2.1081576535288726,5.759242285365109,29.16284754048274,17.52215093186679,9.135349831958447,10.403299725022915,3.544149098686221
"Cass County, Nebraska",31025,0.6506486889036962,3.6177634931211538,24.262140869360717,19.005996942735077,9.297221024575707,12.836593109395212,5.8479990593031
"Cuming County, Nebraska",31039,4.712910720212412,5.310321938267507,26.983073348821772,14.636574842349818,9.10498948998783,10.99679168049563,3.750414868901427
"Dixon County, Nebraska",31051,3.018213356461405,5.689505637467477,27.632263660017347,18.05724197745013,7.424111014744146,9.019947961838682,3.9722463139635735
"Dundy County, Nebraska",31057,2.528507684680218,9.519087754090233,18.591968269707486,20.57511155180962,8.081308874566187,12.19633118492811,3.9167079821517103
"Grant County, Nebraska",31075,0.8797653958944283,1.6129032258064515,26.832844574780058,23.313782991202345,8.064516129032258,13.196480938416421,3.225806451612903
"Greeley County, Nebraska",31077,2.668308702791461,4.2282430213464695,26.026272577996718,20.361247947454846,9.60591133004926,9.482758620689655,3.6535303776683086
"Hall County, Nebraska",31079,5.266767919259223,6.3887119690363035,23.71760325314781,18.266294318423075,5.985334705142652,9.35933238613166,3.854130942465664
"Hayes County, Nebraska",31085,3.1347962382445136,6.896551724137931,19.644723092998955,26.541274817136884,10.762800417972832,10.867293625914314,1.9853709508881923
"Otoe County, Nebraska",31131,2.2236220472440946,5.026771653543307,29.45511811023622,15.918110236220473,8.163779527559054,11.325984251968505,3.955905511811024
"Red Willow County, Nebraska",31145,1.1131554737810487,3.8178472861085555,25.933762649494017,23.1278748850046,9.595216191352346,9.273229070837166,4.130634774609016
"Cedar County, Nebraska",31027,2.055834598761827,3.387454736596192,27.356617217614765,17.55636023828992,11.342132928396216,9.706809952108399,3.50426352061675
"Dawes County, Nebraska",31045,1.2371823450735622,2.5078020508247882,19.839500668747213,27.218011591618367,6.754346856888096,14.801604993312528,9.418189924208649
"Johnson County, Nebraska",31097,3.346153846153846,7.846153846153846,33.61538461538461,15.730769230769232,8.0,8.865384615384615,3.7884615384615383
"Cheyenne County, Nebraska",31033,1.4382740711146624,2.766679984019177,21.584099081102675,22.87255293647623,8.629644426687975,14.932081502197365,3.93527766679984
"Dawson County, Nebraska",31047,9.784743991640543,7.314524555903866,24.46394984326019,14.081504702194358,6.2779519331243465,7.285266457680251,3.126436781609195
"Garfield County, Nebraska",31071,1.5321756894790604,1.5832482124616958,27.630234933605717,24.66802860061287,8.98876404494382,11.899897854954036,3.983656792645557
"McPherson County, Nebraska",31117,3.009259259259259,6.25,16.435185185185187,22.685185185185187,10.416666666666668,14.583333333333334,4.166666666666666
"Nance County, Nebraska",31125,3.0820958251611095,4.4270103670495935,27.682824320537964,21.042308769963576,7.200896609694592,7.985430092462876,5.743905855982067
"Pawnee County, Nebraska",31133,5.991124260355029,3.217455621301775,33.43195266272189,16.124260355029584,8.099112426035502,9.393491124260354,2.9955621301775146
"Stanton County, Nebraska",31167,2.973421926910299,3.1561461794019934,24.850498338870434,17.45847176079734,13.239202657807308,9.584717607973422,2.6744186046511627
"Valley County, Nebraska",31175,1.458137347130762,4.586077140169332,29.56255879586077,20.931326434619002,7.149576669802446,11.171213546566323,3.5042333019755407
"Wheeler County, Nebraska",31183,1.1820330969267139,4.0189125295508275,31.44208037825059,20.212765957446805,10.047281323877069,10.520094562647754,4.373522458628842
"Harlan County, Nebraska",31083,1.3260305563562986,6.65897953300663,25.25223407321995,18.132026520611127,11.761314499855867,11.991928509656962,2.5944076102623232
"York County, Nebraska",31185,1.2579525737420474,4.937825332562175,22.339502602660495,19.924812030075188,8.805668016194332,14.3796992481203,5.711393869288607
"Blaine County, Nebraska",31009,0.0,2.3904382470119523,27.689243027888445,20.916334661354583,10.159362549800797,10.756972111553784,6.97211155378486
"Buffalo County, Nebraska",31019,1.3187533275996233,3.4914199123561453,18.53626571650899,24.523897284678707,7.05451120121227,15.21480935413851,6.685915550640948
"Colfax County, Nebraska",31037,11.313112283345893,7.705350414468727,21.65599095704597,13.319517709118312,6.207611152976639,6.452524491333836,3.193293142426526
"Deuel County, Nebraska",31049,1.9989479221462387,6.417674907943188,26.249342451341402,25.72330352446081,6.83850604944766,8.995265649658075,4.260915307732772
"Hitchcock County, Nebraska",31087,0.6993006993006993,5.06993006993007,29.615384615384617,19.65034965034965,10.0,7.587412587412587,4.965034965034965
